incident_date,incident_number,cad_number,alarm_date_time,unit_clear_date_time,street_address,apt_suite_number,neighborhood,incident_type_id,incident_type_desc,alarms,suppression_app_count,suppression_per_count,ems_app_count,ems_per_count,other_app_count,other_per_count,incident_closed,Location
08/30/2013,200,13242200,08/30/2013 10:24:00 PM,08/30/2013 10:46:00 PM,6344 MONTGOMERY RD,3,PLEASANT R,522,Water or steam leak,0,1,4,0,,0,0,1,"CINC 45209
(39.15225990300007, -84.42664730599995)"
11/30/2013,172,13334172,11/30/2013 10:06:00 PM,11/30/2013 10:20:00 PM,4163 ALLENDALE DR,3,OAKLEY    ,522,Water or steam leak,0,2,8,0,,0,0,1,"CINC 45209
(39.15225990300007, -84.42664730599995)"
08/08/2013,202,13220202,08/08/2013 06:31:00 PM,08/08/2013 06:49:00 PM,835 POPLAR ST,,WEST  END ,140,"Natural vegetation fire, other",0,1,4,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
11/18/2013,132,13322132,11/18/2013 03:37:00 PM,11/18/2013 03:59:00 PM,0  NB Interstate 71 at Tunnel,,C. B. D. /,131,Passenger vehicle fire,0,5,20,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
01/12/2013,208,13012208,01/12/2013 11:40:00 PM,01/13/2013 12:37:00 AM,5011 GRAFTON AV,,BONDHILL  ,111,Fire - Building,1,10,30,1,2,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
02/09/2013,48,13040048,02/09/2013 07:52:00 AM,02/09/2013 08:10:00 AM,3333 GLENMORE AV,,WESTWOOD  ,735,Alarm system sounded due to malfunction,0,3,9,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
01/24/2013,107,13024107,01/24/2013 12:33:00 PM,01/24/2013 12:53:00 PM,230 CALHOUN ST UC ,3104,CLIFTON/UN,741,"Sprinkler activation, no fire - unintentional",0,4,10,0,,0,0,1,"CINC 45221
(39.131816652000055, -84.51448593699996)"
09/12/2013,274,13255274,09/12/2013 11:14:00 PM,09/12/2013 11:30:00 PM,0 HOPPLE ST,,MILLVALE  ,324,Motor vehicle accident with no injuries.,0,3,9,0,,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
09/19/2013,111,13262111,09/19/2013 12:58:00 PM,09/19/2013 01:14:00 PM,6020 DAHLGREN ST,,MADISONVIL,743,"Smoke detector activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
02/05/2013,225,13036225,02/05/2013 11:48:00 PM,02/06/2013 12:08:00 AM,2310 MADISON RD,,HYDE PARK ,520,"Water problem, other",0,1,4,0,,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
11/13/2013,67,13317067,11/13/2013 10:28:00 AM,11/13/2013 10:47:00 AM,2651 HARRISON AV,,WESTWOOD  ,424,Carbon monoxide incident,0,1,4,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
06/13/2013,76,13164076,06/13/2013 09:28:00 AM,06/13/2013 09:55:00 AM,6128 TULANE RD,,PLEASANT R,444,Power line down,0,1,4,0,,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
09/04/2013,187,13247187,09/04/2013 08:29:00 PM,09/04/2013 09:12:00 PM,3303 RENFRO AV,2,WESTWOOD  ,445,"Arcing, shorted electrical equipment",0,1,4,0,0,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
06/08/2013,190,13159190,06/08/2013 10:22:00 PM,06/08/2013 11:04:00 PM,918 FINDLAY ST,1005,WEST  END ,111,Fire - Building,0,11,34,1,2,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
11/03/2013,106,13307106,11/03/2013 01:05:00 PM,11/03/2013 01:21:00 PM,1624 DE SALES LN,,EVANSTON  ,444,Power line down,0,1,4,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
04/23/2013,4,13113004,04/23/2013 01:18:00 AM,04/23/2013 01:29:00 AM,210 8TH ST,,C. B. D. /,150,"Outside rubbish fire, other",0,10,32,1,2,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
12/17/2013,20,13351020,12/17/2013 04:57:00 AM,12/17/2013 05:36:00 AM,331 ALBERT SABIN WY,,CORRYVILLE,735,Alarm system sounded due to malfunction,0,2,8,0,,0,0,1,"CINC 45267
(39.13665698800003, -84.50151609599999)"
12/15/2013,107,13349107,12/15/2013 07:27:00 PM,12/15/2013 07:39:00 PM,2240 WESTWOOD NORTHERN BV,A19,EAST  WEST,520,"Water problem, other",0,1,4,0,,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
10/20/2013,33,13293033,10/20/2013 03:56:00 AM,10/20/2013 04:19:00 AM,3418 READING RD,,AVONDALE  ,700,"False alarm or false call, other",0,2,8,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
07/01/2013,121,13182121,07/01/2013 03:29:00 PM,07/01/2013 03:46:00 PM,8341 WISWELL AV,,HARTWELL  ,651,"Smoke scare, odor of smoke",0,2,6,0,0,0,0,1,"CINCINNATI 45216
(39.19856897100004, -84.47975630799993)"
02/18/2013,199,13049199,02/18/2013 06:27:00 PM,02/18/2013 08:20:00 PM,0 GLENN AL ,,EAST  END ,363,Swift water rescue,0,9,33,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
12/12/2013,103,13346103,12/12/2013 01:47:00 PM,12/12/2013 05:09:00 PM,4918 PLAINVILLE RD,,MADISONVIL,111,Fire - Building,0,15,39,2,3,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
06/12/2013,246,13163246,06/12/2013 10:44:00 PM,06/12/2013 10:59:00 PM,3951 8TH ST,213,WEST PRICE,520,"Water problem, other",0,12,40,1,2,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
11/19/2013,129,13323129,11/19/2013 05:37:00 PM,11/19/2013 05:54:00 PM,1926 PORTMAN AV,--,BONDHILL  ,730,"System malfunction, other",0,1,4,0,,0,0,1,"CINCINNATI 45237
(39.19171689800004, -84.45486811699999)"
05/11/2013,2,13131002,05/11/2013 12:39:00 AM,05/11/2013 01:00:00 AM,2911 COLONIAL RIDGE CT,,PLEASANT R,522,Water or steam leak,0,1,4,0,,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
12/30/2013,108,13364108,12/30/2013 02:45:00 PM,12/30/2013 03:00:00 PM,0 AVON PL,,CAMP  WASH,511,Lock-out,0,1,4,0,,0,0,1,"CINC 45212
(39.162696606000054, -84.45430761099999)"
02/10/2013,38,13041038,02/10/2013 04:38:00 AM,02/10/2013 04:55:00 AM,4516 RIVER RD,,RIVERSIDE ,324,Motor vehicle accident with no injuries.,0,1,4,0,,0,0,1,"CINC 45204
(39.09223799700004, -84.56303702899999)"
10/01/2013,137,13274137,10/01/2013 03:58:00 PM,10/01/2013 04:07:00 PM,6421 CORBLY ST,,MT.  WASHI,651,"Smoke scare, odor of smoke",0,1,4,0,,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
12/08/2013,101,13342101,12/08/2013 01:23:00 PM,12/08/2013 01:41:00 PM,3050 MICKEY AV,2ND,EAST PRICE,412,Gas leak (natural gas or LPG),0,3,9,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
01/09/2013,210,13009210,01/09/2013 11:00:00 PM,01/10/2013 12:42:00 AM,2600 MORROW PL,,EAST PRICE,424,Carbon monoxide incident,0,1,4,0,,0,0,1,"CINC 45204
(39.09223799700004, -84.56303702899999)"
03/07/2013,179,13066179,03/07/2013 07:26:00 PM,03/07/2013 08:44:00 PM,4312 MARBURG AV,,OAKLEY    ,424,Carbon monoxide incident,0,1,4,0,,1,4,1,"CINC 45209
(39.15225990300007, -84.42664730599995)"
09/07/2013,164,13250164,09/07/2013 09:38:00 PM,09/07/2013 09:52:00 PM,822 MCPHERSON AV,,EAST PRICE,600,"Good intent call, other",0,3,9,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
10/18/2013,60,13291060,10/18/2013 09:37:00 AM,10/18/2013 09:43:00 AM,745 EZZARD CHARLES DR,,WEST  END ,553,Public service,0,1,4,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
04/16/2013,110,13106110,04/16/2013 02:05:00 PM,04/16/2013 02:52:00 PM,895 CENTRAL AV,,WEST  END ,118,"Trash or rubbish fire, contained",0,1,4,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
12/22/2013,100,13356100,12/22/2013 12:59:00 PM,12/22/2013 01:06:00 PM,739 DAVID ST,,WEST  END ,600,"Good intent call, other",0,2,8,1,2,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
07/06/2013,74,13187074,07/06/2013 10:30:00 AM,07/06/2013 10:49:00 AM,729 BETTON ST,,WEST  END ,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
09/10/2013,174,13253174,09/10/2013 06:05:00 PM,09/10/2013 06:24:00 PM,1999 SUTTER AV,,ENGLISH  W,353,Removal of victim(s) from stalled elevator,0,2,8,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
01/18/2013,35,13018035,01/18/2013 07:18:00 AM,01/18/2013 07:29:00 AM,2525 VICTORY PY ,,WALNUT HIL,744,"Detector activation, no fire - unintentional",0,2,8,0,0,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
07/31/2013,19,13212019,07/31/2013 04:29:00 AM,07/31/2013 04:41:00 AM,1990 WESTWOOD NORTHERN BV,,ENGLISH  W,743,"Smoke detector activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
03/25/2013,30,13084030,03/25/2013 06:47:00 AM,03/25/2013 07:44:00 AM,0 CROOKSHANK RD,,WESTWOOD  ,324,Motor vehicle accident with no injuries.,0,3,10,0,0,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
03/08/2013,18,13067018,03/08/2013 01:42:00 AM,03/08/2013 02:20:00 AM,2855 CAMPUS WY UC ,736,CLIFTON/UN,111,Fire - Building,0,2,8,0,,0,0,1,"CINC 45221
(39.131816652000055, -84.51448593699996)"
12/27/2013,71,13361071,12/27/2013 10:52:00 AM,12/27/2013 11:18:00 AM,510 OLIVER ST,,WEST  END ,150,"Outside rubbish fire, other",0,1,4,0,,0,0,1,"CINC 45210
(39.58986157800007, -89.65489696199995)"
09/23/2013,108,13266108,09/23/2013 03:13:00 PM,09/23/2013 03:26:00 PM,1604 CHASE AV,7,NORTHSIDE ,600,"Good intent call, other",0,3,9,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
06/21/2013,116,13172116,06/21/2013 02:30:00 PM,06/21/2013 02:43:00 PM,6720 HOME CITY AV,,SAYLER  PA,730,"System malfunction, other",0,1,4,0,,0,0,1,"CINC 45233
(39.117439029000025, -84.66619614899997)"
05/03/2013,10,13123010,05/03/2013 01:22:00 AM,05/03/2013 01:29:00 AM,3418 READING RD,,AVONDALE  ,735,Alarm system sounded due to malfunction,0,2,8,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
12/24/2013,29,13358029,12/24/2013 06:15:00 AM,12/24/2013 06:44:00 AM,6128 HAMILTON AV,,COLLEGE  H,700,"False alarm or false call, other",0,2,8,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
03/14/2013,102,13073102,03/14/2013 12:22:00 PM,03/14/2013 12:43:00 PM,3418 READING RD,408,AVONDALE  ,700,"False alarm or false call, other",0,2,8,0,0,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
09/10/2013,56,13253056,09/10/2013 09:10:00 AM,09/10/2013 09:23:00 AM,160 WENTWORTH AV,,CLIFTON   ,740,"Unintentional transmission of alarm, other",0,1,4,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
05/24/2013,34,13144034,05/24/2013 07:12:00 AM,05/24/2013 07:33:00 AM,5642 HAMILTON AV,,COLLEGE  H,735,Alarm system sounded due to malfunction,0,2,8,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
01/03/2013,134,13003134,01/03/2013 03:54:00 PM,01/03/2013 04:11:00 PM,1947 SUTTON AV,,MT.  WASHI,651,"Smoke scare, odor of smoke",0,1,4,0,,0,0,1,"CINC 45230
(39.08154928300007, -84.38464848299998)"
02/11/2013,156,13042156,02/11/2013 03:25:00 PM,02/11/2013 03:33:00 PM,735 RED BUD AV,,NORTH AVON,651,"Smoke scare, odor of smoke",0,1,4,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
08/31/2013,186,13243186,08/31/2013 06:40:00 PM,08/31/2013 06:46:00 PM,4612 EASTERN AV,,COLUMBIA /,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
01/23/2013,67,13023067,01/23/2013 10:03:00 AM,01/23/2013 10:16:00 AM,2570 GRANDIN RD,,HYDE PARK ,745,"Alarm system activation, no fire - unintentional",0,3,9,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
04/10/2013,13,13100013,04/10/2013 01:40:00 AM,04/10/2013 01:55:00 AM,2980 HIGHFOREST LN,,MOUNT AIRY,150,"Outside rubbish fire, other",0,1,4,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
01/31/2013,222,13031222,01/31/2013 10:20:00 PM,01/31/2013 10:40:00 PM,0 FERGUSON RD,,WESTWOOD  ,600,"Good intent call, other",0,1,4,0,0,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
09/02/2013,89,13245089,09/02/2013 01:34:00 PM,09/02/2013 01:42:00 PM,0 WILMER AV,,EAST  END ,651,"Smoke scare, odor of smoke",0,1,4,0,,0,0,1,"CINC 45226
(39.11761717400003, -84.43167882299997)"
01/27/2013,104,13027104,01/27/2013 11:04:00 AM,01/27/2013 11:51:00 AM,1401 BANK ST,B,QUEENSGATE,651,"Smoke scare, odor of smoke",0,1,4,0,0,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
08/29/2013,147,13241147,08/29/2013 03:32:00 PM,08/29/2013 03:48:00 PM,440 LAFAYETTE AV,,CLIFTON   ,735,Alarm system sounded due to malfunction,0,2,8,0,,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
11/09/2013,88,13313088,11/09/2013 11:22:00 AM,11/09/2013 11:40:00 AM,311 STRAIGHT ST,,FAIRVIEW  ,735,Alarm system sounded due to malfunction,0,3,12,0,,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
03/30/2013,256,13089256,03/30/2013 07:24:00 PM,03/30/2013 07:45:00 PM,3324 WERK RD,4,WESTWOOD  ,911,Citizen complaint,0,1,4,0,0,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
12/23/2013,46,13357046,12/23/2013 09:12:00 AM,12/23/2013 09:26:00 AM,1764 LAWN AV,,BONDHILL  ,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
11/29/2013,12,13333012,11/29/2013 02:35:00 AM,11/29/2013 02:58:00 AM,6219 ROE ST,,MADISONVIL,150,"Outside rubbish fire, other",0,1,4,0,,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
01/30/2013,86,13030086,01/30/2013 10:51:00 AM,01/30/2013 11:49:00 AM,1941 BAYMILLER ST,,WEST  END ,600,"Good intent call, other",0,1,4,0,0,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
09/15/2013,170,13258170,09/15/2013 07:49:00 PM,09/15/2013 08:23:00 PM,1603 BROADWAY ST,1,MOUNT  AUB,113,"Cooking fire, confined to container",0,11,34,1,2,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
10/23/2013,174,13296174,10/23/2013 09:26:00 PM,10/23/2013 09:31:00 PM,2967 GILBERT AV,,WALNUT HIL,460,"Accident, potential accident, other",0,3,12,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
06/25/2013,131,13176131,06/25/2013 02:14:00 PM,06/25/2013 02:20:00 PM,2261 VICTORY PY ,,WALNUT HIL,745,"Alarm system activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
05/12/2013,149,13132149,05/12/2013 08:12:00 PM,05/12/2013 08:21:00 PM,1098 FINDLAY ST,,WEST  END ,142,Brush or brush-and-grass mixture fire,0,1,4,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
04/04/2013,223,13094223,04/04/2013 05:49:00 PM,04/04/2013 06:14:00 PM,2541 INGLESIDE AV,3,EAST WALNU,511,Lock-out,0,1,4,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
05/27/2013,42,13147042,05/27/2013 09:19:00 AM,05/27/2013 10:04:00 AM,353 4TH ST,,C. B. D. /,740,"Unintentional transmission of alarm, other",0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
07/23/2013,209,13204209,07/23/2013 08:53:00 PM,07/23/2013 09:02:00 PM,3415 SHAW AV,,HYDE PARK ,440,"Electrical  wiring/equipment problem, other",0,1,4,0,,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
05/31/2013,30,13151030,05/31/2013 06:19:00 AM,05/31/2013 06:36:00 AM,112 WOOLPER AV,,CLIFTON   ,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
03/10/2013,140,13069140,03/10/2013 06:45:00 PM,03/10/2013 07:56:00 PM,1800 WESTWOOD AV,,SOUTH  FAI,653,"Smoke from barbecue, tar kettle",0,4,13,0,,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
04/28/2013,189,13118189,04/28/2013 07:30:00 PM,04/28/2013 07:36:00 PM,3854 MIDDLETON AV,,CLIFTON   ,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
09/24/2013,50,13267050,09/24/2013 08:58:00 AM,09/24/2013 09:16:00 AM,2373 HARRISON AV,,WESTWOOD  ,735,Alarm system sounded due to malfunction,0,2,8,0,0,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
09/06/2013,112,13249112,09/06/2013 02:07:00 PM,09/06/2013 02:23:00 PM,2700 CAMPUS WY UC ,,CLIFTON/UN,154,Dumpster or other outside trash receptacle fire,0,12,40,1,2,0,0,1,"CINC 45221
(39.131816652000055, -84.51448593699996)"
11/17/2013,144,13321144,11/17/2013 06:56:00 PM,11/17/2013 07:06:00 PM,7100 RIVER RD,,SAYLER  PA,324,Motor vehicle accident with no injuries.,0,2,8,0,,0,0,1,"CINC 45204
(39.09223799700004, -84.56303702899999)"
10/10/2013,170,13283170,10/10/2013 06:15:00 PM,10/10/2013 06:47:00 PM,28 4TH ST,,C. B. D. /,735,Alarm system sounded due to malfunction,0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
11/14/2013,16,13318016,11/14/2013 06:44:00 AM,11/14/2013 07:12:00 AM,1550 BEAVERTON AV,,ROSELAWN  ,420,"Toxic condition, other",0,1,4,0,,0,0,1,"CINCINNATI 45237
(39.19171689800004, -84.45486811699999)"
03/25/2013,121,13084121,03/25/2013 12:16:00 PM,03/25/2013 12:27:00 PM,751 CIRCLE AV,,Spring Gro,331,"Lock-in (if lock out , use 511 )",0,2,8,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
04/09/2013,189,13099189,04/09/2013 08:19:00 PM,04/09/2013 08:42:00 PM,4401 FEHR RD,,WEST PRICE,481,Attempt to burn,0,1,4,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
01/28/2013,160,13028160,01/28/2013 02:10:00 PM,01/28/2013 03:32:00 PM,3015 BATHGATE ,,AVONDALE  ,131,Passenger vehicle fire,0,2,5,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
02/14/2013,97,13045097,02/14/2013 01:18:00 PM,02/14/2013 01:26:00 PM,5366 ESTE AV,,Winton Hil,745,"Alarm system activation, no fire - unintentional",0,3,9,0,,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
08/11/2013,7,13223007,08/11/2013 12:12:00 AM,08/11/2013 12:27:00 AM,625 PROBASCO ST,,CLIFTON/UN,700,"False alarm or false call, other",0,2,8,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
02/01/2013,57,13032057,02/01/2013 08:40:00 AM,02/01/2013 08:56:00 AM,5899 SHADYMIST LN,A8,MOUNT AIRY,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
08/06/2013,146,13218146,08/06/2013 09:07:00 PM,08/06/2013 09:13:00 PM,3924 YEARLING CT,,WESTWOOD  ,711,"Municipal alarm system, malicious false alarm",0,1,4,0,0,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
02/26/2013,144,13057144,02/26/2013 04:49:00 PM,02/26/2013 05:06:00 PM,310 ROSEMONT AV,,EAST PRICE,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45204
(39.09223799700004, -84.56303702899999)"
06/02/2013,140,13153140,06/02/2013 06:50:00 PM,06/02/2013 07:05:00 PM,1440 THOMWOOD DR,,COLLEGE  H,745,"Alarm system activation, no fire - unintentional",0,1,4,0,0,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
10/03/2013,155,13276155,10/03/2013 04:45:00 PM,10/03/2013 05:14:00 PM,4919 OBERLIN AV,,BONDHILL  ,551,Assist police or other governmental agency,0,1,4,0,,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
01/25/2013,170,13025170,01/25/2013 03:31:00 PM,01/25/2013 03:40:00 PM,1906 LOSANTIVILLE AV,,ROSELAWN  ,461,Building or structure weakened or collapsed,0,1,4,0,0,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
08/30/2013,112,13242112,08/30/2013 02:27:00 PM,08/30/2013 02:42:00 PM,5945 MONTGOMERY RD,,PLEASANT R,555,"Defective elevator, no occupants",0,1,4,0,0,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
01/27/2013,43,13027043,01/27/2013 03:13:00 AM,01/27/2013 03:22:00 AM,3401 COLERAIN AV,,CAMP  WASH,735,Alarm system sounded due to malfunction,0,2,8,0,,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
01/05/2013,91,13005091,01/05/2013 02:34:00 PM,01/05/2013 02:44:00 PM,6128 HAMILTON AV,,COLLEGE  H,700,"False alarm or false call, other",0,1,4,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
12/13/2013,125,13347125,12/13/2013 01:33:00 PM,12/13/2013 01:45:00 PM,7126 HIRSCH DR,,ROSELAWN  ,651,"Smoke scare, odor of smoke",0,3,12,0,,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
03/30/2013,17,13089017,03/30/2013 04:14:00 AM,03/30/2013 04:43:00 AM,2816 DIGBY AV,,CLIFTON/UN,113,"Cooking fire, confined to container",0,6,17,0,0,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
12/02/2013,70,13336070,12/02/2013 11:43:00 AM,12/02/2013 11:53:00 AM,2245 GILBERT AV,,WALNUT HIL,700,"False alarm or false call, other",0,1,4,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
07/15/2013,5,13196005,07/15/2013 12:30:00 AM,07/15/2013 12:48:00 AM,3766 VINE ST,,AVONDALE  ,113,"Cooking fire, confined to container",0,12,38,1,2,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
07/07/2013,166,13188166,07/07/2013 07:58:00 PM,07/07/2013 08:17:00 PM,544 RIDGEWAY AV,,AVONDALE  ,561,Unauthorized burning,0,1,4,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
06/27/2013,85,13178085,06/27/2013 12:46:00 PM,06/27/2013 12:57:00 PM,1238 DEWEY AV,,WEST PRICE,113,"Cooking fire, confined to container",1,2,8,0,0,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
06/19/2013,76,13170076,06/19/2013 11:25:00 AM,06/19/2013 11:42:00 AM,353 4TH ST,,C. B. D. /,733,Smoke detector activation due to malfunction,0,3,12,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
09/06/2013,175,13249175,09/06/2013 07:33:00 PM,09/06/2013 08:01:00 PM,1810 KINNEY AV,,EVANSTON  ,552,Police matter,0,1,4,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
10/29/2013,180,13302180,10/29/2013 07:23:00 PM,10/29/2013 07:39:00 PM,5828 CROSLIN ST,,CALIFORNIA,561,Unauthorized burning,0,1,4,0,,0,0,1,"CINC 45230
(39.08154928300007, -84.38464848299998)"
12/17/2013,91,13351091,12/17/2013 12:20:00 PM,12/17/2013 12:55:00 PM,4150 READING RD,,PADDOCK  H,350,"Extrication, rescue, other",0,2,8,0,,1,4,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
08/23/2013,146,13235146,08/23/2013 05:46:00 PM,08/23/2013 06:01:00 PM,8 GRANDIN LN,,HYDE PARK ,651,"Smoke scare, odor of smoke",0,1,4,0,0,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
10/03/2013,169,13276169,10/03/2013 06:16:00 PM,10/03/2013 06:20:00 PM,0 GRAND AV,,SOUTH  FAI,611,Dispatched & canceled en route,0,0,0,0,0,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
01/24/2013,62,13024062,01/24/2013 09:25:00 AM,01/24/2013 09:57:00 AM,1999 SUTTER AV,,ENGLISH  W,353,Removal of victim(s) from stalled elevator,0,2,8,0,0,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
03/30/2013,9,13089009,03/30/2013 02:05:00 AM,03/30/2013 02:54:00 AM,3101 CLIFTON AV,,CLIFTON/UN,733,Smoke detector activation due to malfunction,0,2,8,0,,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
03/01/2013,210,13060210,03/01/2013 05:05:00 PM,03/01/2013 05:17:00 PM,898 WALNUT ST,,C. B. D. /,353,Removal of victim(s) from stalled elevator,0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
09/23/2013,60,13266060,09/23/2013 09:23:00 AM,09/23/2013 09:41:00 AM,2612 MCMICKEN CR UC ,,CLIFTON/UN,650,"Steam, other gas mistaken for smoke, other",0,2,8,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
12/05/2013,218,13339218,12/05/2013 10:49:00 PM,12/05/2013 10:58:00 PM,750 GRAND AV,,EAST PRICE,353,Removal of victim(s) from stalled elevator,0,2,8,0,,0,0,1,"CINC 45226
(39.11761717400003, -84.43167882299997)"
10/15/2013,178,13288178,10/15/2013 06:36:00 PM,10/15/2013 06:51:00 PM,700 WALNUT ST,,C. B. D. /,651,"Smoke scare, odor of smoke",0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
02/21/2013,29,13052029,02/21/2013 07:50:00 AM,02/21/2013 07:59:00 AM,2146 FERGUSON RD,,WEST PRICE,652,"Steam, vapor, fog or dust thought to be smoke",0,3,9,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
