"ix","iy","cell_id","lat","long","State","County","City","Name","RegionID"
46,44,460044,39.147980673821,-84.4714939919198,"OH","Hamilton","Cincinnati","Evanston","200632"
47,44,470044,39.1479819822739,-84.4737532038814,"OH","Hamilton","Cincinnati","Evanston","200632"
48,44,480044,39.1479832471116,-84.4760124159257,"OH","Hamilton","Cincinnati","Evanston","200632"
49,44,490044,39.1479844683343,-84.4782716280498,"OH","Hamilton","Cincinnati","North Avondale","274686"
50,44,500044,39.1479856459419,-84.4805308402509,"OH","Hamilton","Cincinnati","North Avondale","274686"
51,44,510044,39.1479867799345,-84.4827900525262,"OH","Hamilton","Cincinnati","North Avondale","274686"
52,44,520044,39.147987870312,-84.4850492648728,"OH","Hamilton","Cincinnati","North Avondale","274686"
53,44,530044,39.1479889170744,-84.4873084772881,"OH","Hamilton","Cincinnati","North Avondale","274686"
54,44,540044,39.1479899202217,-84.4895676897692,"OH","Hamilton","Cincinnati","North Avondale","274686"
55,44,550044,39.1479908797539,-84.4918269023133,"OH","Hamilton","Cincinnati","Avondale","199345"
56,44,560044,39.147991795671,-84.4940861149176,"OH","Hamilton","Cincinnati","Avondale","199345"
57,44,570044,39.147992667973,-84.4963453275793,"OH","Hamilton","Cincinnati","Avondale","199345"
58,44,580044,39.14799349666,-84.4986045402955,"OH","Hamilton","Cincinnati","Avondale","199345"
59,44,590044,39.1479942817318,-84.5008637530636,"OH","Hamilton","Cincinnati","Avondale","199345"
60,44,600044,39.1479950231886,-84.5031229658807,"OH","Hamilton","Cincinnati","Avondale","199345"
61,44,610044,39.1479957210302,-84.505382178744,"OH","Hamilton","Cincinnati","Avondale","199345"
62,44,620044,39.1479963752567,-84.5076413916507,"OH","Hamilton","Cincinnati","Avondale","199345"
63,44,630044,39.1479969858682,-84.509900604598,"OH","Hamilton","Cincinnati","Avondale","199345"
64,44,640044,39.1479975528645,-84.512159817583,"OH","Hamilton","Cincinnati","Clifton","200052"
65,44,650044,39.1479980762457,-84.5144190306031,"OH","Hamilton","Cincinnati","Clifton","200052"
66,44,660044,39.1479985560118,-84.5166782436554,"OH","Hamilton","Cincinnati","Clifton","200052"
67,44,670044,39.1479989921628,-84.5189374567371,"OH","Hamilton","Cincinnati","Clifton","200052"
68,44,680044,39.1479993846987,-84.5211966698454,"OH","Hamilton","Cincinnati","Clifton","200052"
69,44,690044,39.1479997336194,-84.5234558829775,"OH","Hamilton","Cincinnati","Clifton","200052"
70,44,700044,39.1480000389251,-84.5257150961306,"OH","Hamilton","Cincinnati","Clifton","200052"
71,44,710044,39.1480003006156,-84.5279743093019,"OH","Hamilton","Cincinnati","Clifton","200052"
72,44,720044,39.148000518691,-84.5302335224886,"OH","Hamilton","Cincinnati","Clifton","200052"
73,44,730044,39.1480006931513,-84.5324927356878,"OH","Hamilton","Cincinnati","Clifton","200052"
74,44,740044,39.1480008239965,-84.5347519488969,"OH","Hamilton","Cincinnati","Clifton","200052"
75,44,750044,39.1480009112265,-84.537011162113,"OH","Hamilton","Cincinnati","Clifton","200052"
76,44,760044,39.1480009548415,-84.5392703753333,"OH","Hamilton","Cincinnati","Camp Washington","199841"
77,44,770044,39.1480009548413,-84.541529588555,"OH","Hamilton","Cincinnati","Camp Washington","199841"
78,44,780044,39.148000911226,-84.5437888017753,"OH","Hamilton","Cincinnati","Camp Washington","199841"
79,44,790044,39.1480008239956,-84.5460480149914,"OH","Hamilton","Cincinnati","Camp Washington","199841"
80,44,800044,39.1480006931501,-84.5483072282005,"OH","Hamilton","Cincinnati","East Westwood","273574"
81,44,810044,39.1480005186894,-84.5505664413998,"OH","Hamilton","Cincinnati","East Westwood","273574"
82,44,820044,39.1480003006136,-84.5528256545865,"OH","Hamilton","Cincinnati","East Westwood","273574"
83,44,830044,39.1480000389228,-84.5550848677578,"OH","Hamilton","Cincinnati","East Westwood","273574"
84,44,840044,39.1479997336168,-84.5573440809108,"OH","Hamilton","Cincinnati","East Westwood","273574"
85,44,850044,39.1479993846956,-84.5596032940429,"OH","Hamilton","Cincinnati","East Westwood","273574"
86,44,860044,39.1479989921594,-84.5618625071512,"OH","Hamilton","Cincinnati","East Westwood","273574"
87,44,870044,39.1479985560081,-84.5641217202329,"OH","Hamilton","Cincinnati","East Westwood","273574"
88,44,880044,39.1479980762416,-84.5663809332852,"OH","Hamilton","Cincinnati","East Westwood","273574"
89,44,890044,39.14799755286,-84.5686401463053,"OH","Hamilton","Cincinnati","East Westwood","273574"
90,44,900044,39.1479969858634,-84.5708993592904,"OH","Hamilton","Cincinnati","East Westwood","273574"
91,44,910044,39.1479963752516,-84.5731585722377,"OH","Hamilton","Cincinnati","East Westwood","273574"
92,44,920044,39.1479957210247,-84.5754177851443,"OH","Hamilton","Cincinnati","East Westwood","273574"
93,44,930044,39.1479950231827,-84.5776769980076,"OH","Hamilton","Cincinnati","Westwood","204284"
94,44,940044,39.1479942817256,-84.5799362108247,"OH","Hamilton","Cincinnati","Westwood","204284"
95,44,950044,39.1479934966534,-84.5821954235928,"OH","Hamilton","Cincinnati","Westwood","204284"
96,44,960044,39.1479926679661,-84.5844546363091,"OH","Hamilton","Cincinnati","Westwood","204284"
97,44,970044,39.1479917956637,-84.5867138489708,"OH","Hamilton","Cincinnati","Westwood","204284"
98,44,980044,39.1479908797463,-84.5889730615751,"OH","Hamilton","Cincinnati","Westwood","204284"
99,44,990044,39.1479899202137,-84.5912322741191,"OH","Hamilton","Cincinnati","Westwood","204284"
100,44,1000044,39.147988917066,-84.5934914866002,"OH","Hamilton","Cincinnati","Westwood","204284"
101,44,1010044,39.1479878703033,-84.5957506990155,"OH","Hamilton","Cincinnati","Westwood","204284"
102,44,1020044,39.1479867799255,-84.5980099113622,"OH","Hamilton","Cincinnati","Westwood","204284"
103,44,1030044,39.1479856459325,-84.6002691236375,"OH","Hamilton","Cincinnati","Westwood","204284"
104,44,1040044,39.1479844683246,-84.6025283358385,"OH","Hamilton","Cincinnati","Westwood","204284"
105,44,1050044,39.1479832471015,-84.6047875479626,"OH","Hamilton","Cincinnati","Westwood","204284"
106,44,1060044,39.1479819822634,-84.6070467600069,"OH","Hamilton","Cincinnati","Westwood","204284"
107,44,1070044,39.1479806738102,-84.6093059719686,"OH","Hamilton","Cincinnati","Westwood","204284"
108,44,1080044,39.1479793217419,-84.6115651838448,"OH","Hamilton","Cincinnati","Westwood","204284"
109,44,1090044,39.1479779260586,-84.6138243956329,"OH","Hamilton","Cincinnati","Westwood","204284"
110,44,1100044,39.1479764867603,-84.61608360733,"OH","Hamilton","Cincinnati","Westwood","204284"
111,44,1110044,39.1479750038469,-84.6183428189333,"OH","Hamilton","Cincinnati","Westwood","204284"
112,44,1120044,39.1479734773184,-84.6206020304399,"OH","Hamilton","Cincinnati","Westwood","204284"
7,45,70045,39.1501456247961,-84.3833848196868,"OH","Hamilton","Cincinnati","Madisonville","201948"
8,45,80045,39.1501486342814,-84.3856440262426,"OH","Hamilton","Cincinnati","Madisonville","201948"
9,45,90045,39.1501516001512,-84.3879032329903,"OH","Hamilton","Cincinnati","Madisonville","201948"
10,45,100045,39.1501545224054,-84.390162439927,"OH","Hamilton","Cincinnati","Madisonville","201948"
11,45,110045,39.150157401044,-84.3924216470499,"OH","Hamilton","Cincinnati","Madisonville","201948"
12,45,120045,39.1501602360671,-84.3946808543562,"OH","Hamilton","Cincinnati","Madisonville","201948"
13,45,130045,39.1501630274746,-84.3969400618432,"OH","Hamilton","Cincinnati","Madisonville","201948"
14,45,140045,39.1501657752665,-84.3991992695079,"OH","Hamilton","Cincinnati","Madisonville","201948"
15,45,150045,39.1501684794428,-84.4014584773477,"OH","Hamilton","Cincinnati","Madisonville","201948"
16,45,160045,39.1501711400036,-84.4037176853597,"OH","Hamilton","Cincinnati","Madisonville","201948"
17,45,170045,39.1501737569487,-84.4059768935412,"OH","Hamilton","Cincinnati","Oakley","202657"
18,45,180045,39.1501763302782,-84.4082361018892,"OH","Hamilton","Cincinnati","Oakley","202657"
19,45,190045,39.1501788599921,-84.410495310401,"OH","Hamilton","Cincinnati","Hyde Park","201414"
20,45,200045,39.1501813460904,-84.4127545190739,"OH","Hamilton","Cincinnati","Hyde Park","201414"
21,45,210045,39.150183788573,-84.415013727905,"OH","Hamilton","Cincinnati","Hyde Park","201414"
22,45,220045,39.15018618744,-84.4172729368915,"OH","Hamilton","Cincinnati","Hyde Park","201414"
23,45,230045,39.1501885426913,-84.4195321460306,"OH","Hamilton","Cincinnati","Oakley","202657"
24,45,240045,39.150190854327,-84.4217913553196,"OH","Hamilton","Cincinnati","Oakley","202657"
25,45,250045,39.1501931223471,-84.4240505647555,"OH","Hamilton","Cincinnati","Oakley","202657"
26,45,260045,39.1501953467514,-84.4263097743357,"OH","Hamilton","Cincinnati","Oakley","202657"
27,45,270045,39.1501975275401,-84.4285689840572,"OH","Hamilton","Cincinnati","Oakley","202657"
28,45,280045,39.1501996647131,-84.4308281939174,"OH","Hamilton","Cincinnati","Oakley","202657"
29,45,290045,39.1502017582705,-84.4330874039134,"OH","Hamilton","Cincinnati","Oakley","202657"
30,45,300045,39.1502038082121,-84.4353466140425,"OH","Hamilton","Cincinnati","Oakley","202657"
31,45,310045,39.150205814538,-84.4376058243017,"OH","Hamilton","Cincinnati","Oakley","202657"
32,45,320045,39.1502077772483,-84.4398650346884,"OH","Hamilton","Cincinnati","Oakley","202657"
33,45,330045,39.1502096963428,-84.4421242451996,"OH","Hamilton","Cincinnati","Oakley","202657"
46,45,460045,39.1502306755401,-84.4714939919117,"OH","Hamilton","Cincinnati","Evanston","200632"
47,45,470045,39.1502319840142,-84.4737532038735,"OH","Hamilton","Cincinnati","Evanston","200632"
48,45,480045,39.1502332488725,-84.4760124159179,"OH","Hamilton","Cincinnati","North Avondale","274686"
49,45,490045,39.1502344701151,-84.4782716280421,"OH","Hamilton","Cincinnati","North Avondale","274686"
50,45,500045,39.1502356477419,-84.4805308402434,"OH","Hamilton","Cincinnati","North Avondale","274686"
51,45,510045,39.1502367817529,-84.4827900525188,"OH","Hamilton","Cincinnati","North Avondale","274686"
52,45,520045,39.1502378721481,-84.4850492648657,"OH","Hamilton","Cincinnati","North Avondale","274686"
53,45,530045,39.1502389189275,-84.4873084772811,"OH","Hamilton","Cincinnati","North Avondale","274686"
54,45,540045,39.1502399220911,-84.4895676897624,"OH","Hamilton","Cincinnati","North Avondale","274686"
55,45,550045,39.150240881639,-84.4918269023067,"OH","Hamilton","Cincinnati","North Avondale","274686"
56,45,560045,39.150241797571,-84.4940861149112,"OH","Hamilton","Cincinnati","North Avondale","274686"
57,45,570045,39.1502426698872,-84.4963453275731,"OH","Hamilton","Cincinnati","North Avondale","274686"
58,45,580045,39.1502434985876,-84.4986045402896,"OH","Hamilton","Cincinnati","Avondale","199345"
59,45,590045,39.1502442836722,-84.5008637530579,"OH","Hamilton","Cincinnati","Avondale","199345"
60,45,600045,39.150245025141,-84.5031229658751,"OH","Hamilton","Cincinnati","Avondale","199345"
61,45,610045,39.150245722994,-84.5053821787387,"OH","Hamilton","Cincinnati","Avondale","199345"
62,45,620045,39.1502463772312,-84.5076413916456,"OH","Hamilton","Cincinnati","Avondale","199345"
63,45,630045,39.1502469878526,-84.5099006045931,"OH","Hamilton","Cincinnati","Avondale","199345"
64,45,640045,39.1502475548581,-84.5121598175784,"OH","Hamilton","Cincinnati","Clifton","200052"
65,45,650045,39.1502480782478,-84.5144190305988,"OH","Hamilton","Cincinnati","Clifton","200052"
66,45,660045,39.1502485580217,-84.5166782436513,"OH","Hamilton","Cincinnati","Clifton","200052"
67,45,670045,39.1502489941798,-84.5189374567332,"OH","Hamilton","Cincinnati","Clifton","200052"
68,45,680045,39.1502493867221,-84.5211966698418,"OH","Hamilton","Cincinnati","Clifton","200052"
69,45,690045,39.1502497356485,-84.5234558829741,"OH","Hamilton","Cincinnati","Clifton","200052"
70,45,700045,39.1502500409592,-84.5257150961275,"OH","Hamilton","Cincinnati","Clifton","200052"
71,45,710045,39.1502503026539,-84.527974309299,"OH","Hamilton","Cincinnati","Clifton","200052"
72,45,720045,39.1502505207329,-84.530233522486,"OH","Hamilton","Cincinnati","Clifton","200052"
73,45,730045,39.150250695196,-84.5324927356855,"OH","Hamilton","Cincinnati","Clifton","200052"
74,45,740045,39.1502508260433,-84.5347519488948,"OH","Hamilton","Cincinnati","Clifton","200052"
75,45,750045,39.1502509132748,-84.5370111621112,"OH","Hamilton","Cincinnati","Clifton","200052"
76,45,760045,39.1502509568905,-84.5392703753318,"OH","Hamilton","Cincinnati","Camp Washington","199841"
77,45,770045,39.1502509568903,-84.5415295885537,"OH","Hamilton","Cincinnati","Camp Washington","199841"
78,45,780045,39.1502509132743,-84.5437888017743,"OH","Hamilton","Cincinnati","Camp Washington","199841"
79,45,790045,39.1502508260424,-84.5460480149906,"OH","Hamilton","Cincinnati","South Cumminsville","275423"
80,45,800045,39.1502506951948,-84.5483072281999,"OH","Hamilton","Cincinnati","South Cumminsville","275423"
81,45,810045,39.1502505207313,-84.5505664413995,"OH","Hamilton","Cincinnati","South Cumminsville","275423"
82,45,820045,39.150250302652,-84.5528256545864,"OH","Hamilton","Cincinnati","South Cumminsville","275423"
83,45,830045,39.1502500409568,-84.555084867758,"OH","Hamilton","Cincinnati","East Westwood","273574"
84,45,840045,39.1502497356459,-84.5573440809113,"OH","Hamilton","Cincinnati","East Westwood","273574"
85,45,850045,39.1502493867191,-84.5596032940437,"OH","Hamilton","Cincinnati","East Westwood","273574"
86,45,860045,39.1502489941765,-84.5618625071522,"OH","Hamilton","Cincinnati","East Westwood","273574"
87,45,870045,39.150248558018,-84.5641217202341,"OH","Hamilton","Cincinnati","East Westwood","273574"
88,45,880045,39.1502480782438,-84.5663809332867,"OH","Hamilton","Cincinnati","East Westwood","273574"
89,45,890045,39.1502475548537,-84.568640146307,"OH","Hamilton","Cincinnati","East Westwood","273574"
90,45,900045,39.1502469878478,-84.5708993592923,"OH","Hamilton","Cincinnati","East Westwood","273574"
91,45,910045,39.1502463772261,-84.5731585722399,"OH","Hamilton","Cincinnati","East Westwood","273574"
92,45,920045,39.1502457229885,-84.5754177851468,"OH","Hamilton","Cincinnati","Westwood","204284"
93,45,930045,39.1502450251352,-84.5776769980103,"OH","Hamilton","Cincinnati","Westwood","204284"
94,45,940045,39.150244283666,-84.5799362108276,"OH","Hamilton","Cincinnati","Westwood","204284"
95,45,950045,39.1502434985811,-84.5821954235959,"OH","Hamilton","Cincinnati","Westwood","204284"
96,45,960045,39.1502426698803,-84.5844546363124,"OH","Hamilton","Cincinnati","Westwood","204284"
97,45,970045,39.1502417975637,-84.5867138489743,"OH","Hamilton","Cincinnati","Westwood","204284"
98,45,980045,39.1502408816313,-84.5889730615788,"OH","Hamilton","Cincinnati","Westwood","204284"
99,45,990045,39.1502399220832,-84.591232274123,"OH","Hamilton","Cincinnati","Westwood","204284"
100,45,1000045,39.1502389189192,-84.5934914866043,"OH","Hamilton","Cincinnati","Westwood","204284"
101,45,1010045,39.1502378721394,-84.5957506990198,"OH","Hamilton","Cincinnati","Westwood","204284"
102,45,1020045,39.1502367817438,-84.5980099113666,"OH","Hamilton","Cincinnati","Westwood","204284"
103,45,1030045,39.1502356477325,-84.6002691236421,"OH","Hamilton","Cincinnati","Westwood","204284"
104,45,1040045,39.1502344701054,-84.6025283358433,"OH","Hamilton","Cincinnati","Westwood","204284"
105,45,1050045,39.1502332488624,-84.6047875479675,"OH","Hamilton","Cincinnati","Westwood","204284"
106,45,1060045,39.1502319840037,-84.607046760012,"OH","Hamilton","Cincinnati","Westwood","204284"
3,46,30046,39.1523831508322,-84.3743479954349,"OH","Hamilton","Cincinnati","Madisonville","201948"
4,46,40046,39.1523863348314,-84.376607201195,"OH","Hamilton","Cincinnati","Madisonville","201948"
5,46,50046,39.1523894752143,-84.3788664071581,"OH","Hamilton","Cincinnati","Madisonville","201948"
6,46,60046,39.152392571981,-84.3811256133215,"OH","Hamilton","Cincinnati","Madisonville","201948"
7,46,70046,39.1523956251315,-84.3833848196823,"OH","Hamilton","Cincinnati","Madisonville","201948"
8,46,80046,39.1523986346657,-84.3856440262378,"OH","Hamilton","Cincinnati","Madisonville","201948"
9,46,90046,39.1524016005837,-84.3879032329851,"OH","Hamilton","Cincinnati","Madisonville","201948"
10,46,100046,39.1524045228854,-84.3901624399215,"OH","Hamilton","Cincinnati","Madisonville","201948"
11,46,110046,39.1524074015709,-84.3924216470441,"OH","Hamilton","Cincinnati","Madisonville","201948"
12,46,120046,39.1524102366401,-84.3946808543501,"OH","Hamilton","Cincinnati","Madisonville","201948"
13,46,130046,39.152413028093,-84.3969400618367,"OH","Hamilton","Cincinnati","Madisonville","201948"
14,46,140046,39.1524157759296,-84.3991992695012,"OH","Hamilton","Cincinnati","Madisonville","201948"
15,46,150046,39.1524184801499,-84.4014584773408,"OH","Hamilton","Cincinnati","Madisonville","201948"
16,46,160046,39.1524211407539,-84.4037176853525,"OH","Hamilton","Cincinnati","Madisonville","201948"
17,46,170046,39.1524237577415,-84.4059768935337,"OH","Hamilton","Cincinnati","Madisonville","201948"
18,46,180046,39.1524263311129,-84.4082361018815,"OH","Hamilton","Cincinnati","Oakley","202657"
19,46,190046,39.1524288608679,-84.4104953103932,"OH","Hamilton","Cincinnati","Oakley","202657"
20,46,200046,39.1524313470066,-84.4127545190659,"OH","Hamilton","Cincinnati","Oakley","202657"
21,46,210046,39.152433789529,-84.4150137278968,"OH","Hamilton","Cincinnati","Oakley","202657"
22,46,220046,39.152436188435,-84.4172729368832,"OH","Hamilton","Cincinnati","Oakley","202657"
23,46,230046,39.1524385437246,-84.4195321460221,"OH","Hamilton","Cincinnati","Oakley","202657"
24,46,240046,39.1524408553979,-84.421791355311,"OH","Hamilton","Cincinnati","Oakley","202657"
25,46,250046,39.1524431234548,-84.4240505647468,"OH","Hamilton","Cincinnati","Oakley","202657"
26,46,260046,39.1524453478953,-84.4263097743269,"OH","Hamilton","Cincinnati","Oakley","202657"
27,46,270046,39.1524475287195,-84.4285689840484,"OH","Hamilton","Cincinnati","Oakley","202657"
28,46,280046,39.1524496659273,-84.4308281939085,"OH","Hamilton","Cincinnati","Oakley","202657"
29,46,290046,39.1524517595186,-84.4330874039045,"OH","Hamilton","Cincinnati","Oakley","202657"
