sample_index,x-tsne,y-tsne,cell_id,lat,long,min_walk_score,max_walk_score,mean_walk_score,med_sale_pbo_n,log_sum_cost_pedestrian_events,log_num_near_misses,log_n_rqst,log_access,log_dblprk,log_dnotyld,log_jywalk,log_lvisib,log_lwfws,log_nobikef,log_noswlk,log_other,log_prkint,log_prkswlk,log_speed,log_vrrlss,log_wlksig,log_xwalk,log_assist,log_bikes,log_drives,log_other.1,log_walks,log_num_walk_scores,log_sum_lane_cnt,log_sum_width,log_sum_area,log_num_streets,log_num_fire_incd,log_med_sale_res_y,log_med_sale_res_n,log_med_sale_com_y,log_med_sale_com_n,log_med_sale_ind_y,log_med_sale_ind_n,log_med_sale_pbo_y,log_sum_cost.y,log_num_events.y,log_dist,log_n_object,log_animals_insects,log_building.related,log_construction,log_food,log_others,log_police.property,log_service.complaint,log_street_sidewalk,log_traffic_sig0l,log_trash,log_trees_plants,log_water.leak,log_zoning_parking,log_n_request,avg_pop(K),avg_request,kmeans_2,kmeans_3,kmeans_4,kmeans_5,kmeans_6,kmeans_7,kmeans_8,kmeans_9,kmeans_10,kmeans_11,kmeans_labels
3638,-6.575843745,4.514984674,950033,39.12324,-84.5822,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.682223815,7.0527297,13.48635073,3.526654599,-4.605170186,10.40004213,11.03782807,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,6.474840862,4.406841191,-4.171905298,1.793424749,2.485739636,1.611435915,0.009950331,-4.605170186,4.394572604,0.009950331,-4.605170186,3.258481079,-4.605170186,4.745019081,2.63977136,-4.605170186,0.698134722,5.549114995,103.97,2,1,2,0,2,4,1,4,1,8,1,2
3639,-4.075500911,-10.29156077,950034,39.12549,-84.5822,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.127295662,6.835195339,14.61696312,4.127295662,-4.605170186,10.73900219,10.51585869,14.4879447,14.30923072,-4.605170186,-4.605170186,-4.605170186,4.523471942,2.398803951,-4.328721118,1.793424749,-4.605170186,0.009950331,-4.605170186,-4.605170186,3.850360345,-4.605170186,-4.605170186,3.689129423,-4.605170186,2.833801406,-4.605170186,-4.605170186,-4.605170186,4.654055584,103.97,1,1,1,3,0,3,2,3,2,5,7,1
3640,11.70982135,2.649366379,950035,39.12774,-84.5822,22,22,22,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,4.644487048,6.986575702,14.25866894,3.332561589,-4.605170186,12.09514114,11.95118046,10.15034802,11.71520928,-4.605170186,-4.605170186,-4.605170186,5.503667551,3.332561589,-4.509926554,1.793424749,-4.605170186,0.009950331,-4.605170186,-4.605170186,3.258481079,-4.605170186,-4.605170186,1.947337701,-4.605170186,4.394572604,0.698134722,-4.605170186,-4.605170186,4.762259401,93.59,1,0,0,2,3,1,0,5,0,6,5,0
3641,-3.698583278,1.244996053,950036,39.12999,-84.5822,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.970480575,6.33329739,12.55898054,-4.605170186,-4.605170186,11.29185489,11.06871137,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.694462512,3.611188146,-4.492174949,1.793424749,-4.605170186,1.611435915,-4.605170186,-4.605170186,3.713815939,-4.605170186,-4.605170186,2.080690761,-4.605170186,3.912222985,2.080690761,-4.605170186,0.009950331,4.72747631,93.59,1,1,2,0,2,0,3,2,7,0,4,2
3642,14.8741914,1.377152551,950037,39.13224,-84.5822,6,6,6,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,4.189806246,6.674574018,14.35319621,3.496810546,-4.605170186,12.20445013,11.06871137,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.309675388,1.793424749,-4.605170186,-4.605170186,-4.605170186,-4.605170186,1.101940079,-4.605170186,0.009950331,2.303584593,-4.605170186,3.806884687,0.009950331,-4.605170186,-4.605170186,4.094511215,93.59,1,0,0,2,3,1,0,5,0,6,5,0
3643,14.78657027,1.949077628,950038,39.13449,-84.5822,11,11,11,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,3.637849283,6.163335856,12.18472648,2.944965157,-4.605170186,12.08470136,11.06871137,-4.605170186,-4.605170186,-4.605170186,-4.605170186,14.0824796,2.311743031,0.009950331,-4.188371084,1.611435915,0.009950331,0.009950331,-4.605170186,-4.605170186,1.101940079,0.009950331,-4.605170186,1.947337701,-4.605170186,3.135928904,0.698134722,-4.605170186,-4.605170186,3.637849283,93.59,0,0,0,2,3,1,0,5,0,6,5,0
3644,13.50964091,2.720378739,950039,39.13674,-84.5822,22,22,22,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,1.388791241,3.912222985,11.04289,0.698134722,-4.605170186,11.7347282,11.69393691,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.283999132,1.611435915,-4.605170186,-4.605170186,-4.605170186,-4.605170186,1.388791241,0.009950331,-4.605170186,2.303584593,-4.605170186,3.583796678,0.009950331,-4.605170186,-4.605170186,3.951436008,93.59,1,0,0,2,3,1,0,5,0,6,5,0
3645,11.49528162,7.109942552,950040,39.13899,-84.5822,40,40,40,0,0.107059072,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,3.970480575,6.33329739,12.55898054,-4.605170186,-4.605170186,11.19766676,10.75269808,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.495892822,3.296207168,-4.408486346,1.611435915,-4.605170186,-4.605170186,-4.605170186,-4.605170186,1.947337701,0.009950331,-4.605170186,1.793424749,0.009950331,2.708716646,-4.605170186,-4.605170186,-4.605170186,3.401530659,93.59,0,0,0,2,3,1,0,5,0,6,10,0
3646,-3.071983922,-11.34051053,950041,39.14124,-84.5822,46,46,46,0,-0.481266822,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,4.770769367,7.024657927,12.913283,3.583796678,1.101940079,9.950158926,10.59870783,10.886315,11.02160847,-4.605170186,-4.605170186,-4.605170186,7.608414672,5.47231269,-4.556101299,1.793424749,2.708716646,4.111037785,-4.605170186,0.698134722,5.393673,-4.605170186,0.698134722,3.434309733,-4.605170186,4.897914424,2.773213527,-4.605170186,-4.605170186,6.17588806,93.59,5,1,1,3,0,3,2,3,2,5,7,1
3647,-2.349598002,-11.35053722,950042,39.14349,-84.5822,47,47,47,0,-1.158362293,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,3.526654599,5.828975029,12.22892948,2.833801406,-4.605170186,9.361945815,9.985712953,10.43382194,10.49836044,-4.605170186,-4.605170186,-4.605170186,5.453640216,3.258481079,-4.405972256,1.793424749,1.611435915,4.418961082,-4.605170186,-4.605170186,4.787575073,1.793424749,0.698134722,3.219275745,-4.605170186,5.081466475,3.496810546,1.101940079,0.009950331,6.084522192,93.59,5,1,1,3,0,3,2,3,2,5,7,1
3648,-9.335515224,-8.354240341,950043,39.14574,-84.5822,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.625070848,6.767354633,12.75718671,3.526654599,-4.605170186,7.560085673,11.06871137,12.23517022,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.490102337,3.219275745,-4.281722473,0.009950331,2.944965157,4.127295662,0.009950331,-4.605170186,4.605270181,-4.605170186,-4.605170186,1.611435915,-4.605170186,4.406841191,2.198335072,-4.605170186,-4.605170186,5.627657084,93.59,3,1,1,3,4,5,5,6,4,4,3,1
3649,13.68061314,3.323451593,950044,39.14799,-84.5822,18,18,18,0,-1.158362293,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,3.526654599,5.978911081,12.55621181,2.833801406,-4.605170186,11.54790653,11.2617233,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.38308122,3.332561589,-4.17596251,1.101940079,0.698134722,2.833801406,0.009950331,-4.605170186,3.912222985,1.947337701,1.947337701,2.565718293,-4.605170186,4.997279839,1.611435915,-4.605170186,2.708716646,5.579767561,93.59,3,0,0,2,3,1,0,5,0,6,5,0
3650,13.89399844,2.738635493,950045,39.15024,-84.5822,7,35,21,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.698134722,2.080690761,4.442768897,10.44301754,1.388791241,-4.605170186,11.56390856,11.26070075,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.704802015,1.611435915,-4.293869175,1.101940079,-4.605170186,1.611435915,-4.605170186,-4.605170186,3.611188146,1.947337701,0.698134722,3.091496896,0.009950331,4.654055584,1.611435915,-4.605170186,-4.605170186,5.214990104,93.59,2,0,0,2,3,1,0,5,0,6,5,0
3651,14.77192388,1.708424179,950046,39.15249,-84.5822,7,7,7,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,4.094511215,6.541044429,13.07100484,3.401530659,-4.605170186,10.80758444,10.97787562,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.892467184,2.708716646,-4.413785986,1.101940079,-4.605170186,2.890927159,-4.605170186,-4.605170186,4.094511215,1.388791241,0.009950331,3.828858764,-4.605170186,5.241799924,2.944965157,-4.605170186,0.009950331,5.823075481,93.59,4,0,0,2,3,1,0,5,0,6,5,0
3652,-8.861263175,-8.281856937,950047,39.15474,-84.5822,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.093811549,7.393269249,14.10016681,3.892024359,-4.605170186,10.38059123,11.37412318,12.90718802,-4.605170186,-4.605170186,-4.605170186,-4.605170186,6.499932895,4.532707014,-4.559469456,1.101940079,2.198335072,3.091496896,0.009950331,-4.605170186,4.521897267,0.698134722,-4.605170186,1.611435915,0.009950331,3.932021692,2.833801406,-4.605170186,2.398803951,5.351905526,93.59,2,1,1,3,4,5,5,6,4,4,3,1
3653,14.76587566,1.751655059,950048,39.15699,-84.5822,9,9,9,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,3.091496896,5.656026775,12.70558049,3.091496896,-4.605170186,11.57948547,11.66874655,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.390317173,2.080690761,-4.420725302,1.101940079,-4.605170186,1.101940079,-4.605170186,-4.605170186,1.611435915,-4.605170186,0.009950331,1.947337701,-4.605170186,3.555633735,-4.605170186,-4.605170186,0.009950331,3.951436008,93.59,1,0,0,2,3,1,0,5,0,6,5,0
3654,5.152410694,-9.737278833,950049,39.15924,-84.5822,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.970480575,6.33329739,12.55898054,-4.605170186,-4.605170186,11.29185489,11.06871137,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.255336681,1.101940079,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,93.59,0,0,0,1,0,3,2,3,8,9,9,0
3655,5.152442466,-9.737228279,950050,39.16149,-84.5822,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.970480575,6.33329739,12.55898054,-4.605170186,-4.605170186,11.29185489,11.06871137,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.112027467,1.101940079,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,93.59,0,0,0,1,0,3,2,3,8,9,9,0
3656,5.312619576,-9.48208949,950051,39.16374,-84.5822,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.555633735,6.040278521,13.34879752,3.555633735,-4.605170186,11.29185489,11.06871137,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.000727178,1.101940079,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,93.59,0,0,0,1,0,3,2,3,8,9,9,0
3657,5.312629277,-9.48211311,950052,39.16599,-84.5822,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.555633735,6.040278521,13.34879752,3.555633735,-4.605170186,11.29185489,11.06871137,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-3.894140849,1.101940079,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,93.59,0,0,0,1,0,3,2,3,8,9,9,0
3658,-10.6686262,-3.340323727,950053,39.16824,-84.5822,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,2.565718293,5.049920108,12.35839885,2.565718293,-4.605170186,11.29185489,11.06871137,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.407609095,2.303584593,-3.794878262,1.101940079,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,93.59,0,1,1,3,4,5,5,6,4,7,8,1
3659,-10.64608158,-3.361692237,950054,39.17049,-84.5822,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.564452353,7.006704285,13.599144,3.871409323,-4.605170186,11.29185489,11.06871137,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.397826162,2.303584593,-3.703064711,1.101940079,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,93.59,0,1,1,3,4,5,5,6,4,7,8,1
3660,-10.56789321,-3.425554481,950055,39.17274,-84.5822,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.466048354,5.908110112,12.61047055,2.773213527,-4.605170186,11.29185489,11.06871137,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.409694512,1.101940079,-3.620061515,0.698134722,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,93.59,0,1,1,3,4,5,5,6,4,7,8,1
3661,-8.086663116,-14.36906143,950056,39.17499,-84.5822,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.970480575,6.33329739,12.55898054,-4.605170186,-4.605170186,11.58272211,11.35957858,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-3.707226578,0.698134722,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,49.6,0,1,1,3,4,5,5,6,4,4,3,1
3662,-4.76824296,5.57916389,950067,39.19974,-84.5822,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.912222985,6.398611573,13.03366988,3.219275745,-4.605170186,11.66453014,11.43128158,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.358518802,1.793424749,0.009950331,2.996232149,0.009950331,-4.605170186,2.485739636,-4.605170186,0.698134722,1.101940079,-4.605170186,4.159039321,0.698134722,-4.605170186,-4.605170186,4.654055584,49.6,2,1,2,0,2,4,1,4,1,8,1,2
3663,2.757097838,6.574642656,960014,39.08049,-84.58445,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.970480575,6.33329739,12.55898054,-4.605170186,-4.605170186,10.04585523,15.4008533,-4.605170186,-4.605170186,14.34584465,15.4008533,-4.605170186,3.019351139,1.101940079,-4.445287849,0.009950331,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,18.43,0,0,2,2,1,2,4,7,3,2,2,2
3664,8.528617167,6.558473255,960015,39.08274,-84.58445,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,6.271007335,8.584479808,14.49062258,5.037017535,-4.605170186,9.80914995,10.43282114,15.777273,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.034084858,2.996232149,-4.543281046,0.009950331,-4.605170186,2.890927159,-4.605170186,-4.605170186,4.672922288,1.388791241,-4.605170186,2.63977136,-4.605170186,4.111037785,2.398803951,-4.605170186,-4.605170186,5.370684539,18.43,12,0,0,2,1,2,0,5,0,6,10,0
