"cell_id","lat_cell","long_cell","animals_insects","building related","construction","food","others","police property","service complaint","street_sidewalk","traffic_signal","trash","trees_plants","water leak","zoning_parking","n_request"
180040,39.1389263261,-84.4082361019274,0,1,0,0,1,0,0,0,0,4,0,0,0,6
180041,39.1411763269363,-84.4082361019198,0,0,0,0,10,0,1,4,0,22,0,0,0,37
180042,39.1434263277723,-84.4082361019121,0,1,0,0,6,0,1,21,0,33,0,3,0,65
180043,39.1456763286079,-84.4082361019045,0,0,0,0,6,0,2,0,0,49,0,0,0,57
180044,39.1479263294432,-84.4082361018968,0,0,0,1,8,0,0,2,0,3,1,0,0,15
180045,39.1501763302782,-84.4082361018892,0,1,1,0,8,0,0,5,0,3,0,0,0,18
180046,39.1524263311129,-84.4082361018815,0,1,0,4,23,0,2,20,0,6,0,1,0,57
180047,39.1546763319473,-84.4082361018739,0,2,0,0,1,0,0,2,0,0,0,0,0,5
180049,39.1591763336151,-84.4082361018586,0,1,0,0,9,0,0,1,0,0,1,0,0,12
180050,39.1614263344485,-84.408236101851,0,2,0,2,10,0,0,7,1,0,1,0,0,23
180051,39.1636763352816,-84.4082361018433,0,1,0,0,11,0,0,5,0,2,0,0,0,19
180052,39.1659263361144,-84.4082361018357,0,0,0,0,5,0,0,6,0,0,0,0,0,11
180053,39.1681763369468,-84.408236101828,0,2,0,1,9,1,0,26,0,0,0,0,0,39
180056,39.1749263394423,-84.4082361018051,0,7,0,0,13,0,0,11,0,100,1,3,1,136
180057,39.1771763402735,-84.4082361017974,0,3,0,0,32,0,0,7,0,88,6,0,1,137
180058,39.1794263411044,-84.4082361017898,0,10,1,0,39,0,0,7,0,93,5,0,0,155
180059,39.181676341935,-84.4082361017821,0,27,0,0,20,1,3,13,0,137,2,0,0,203
180060,39.1839263427652,-84.4082361017745,0,41,0,0,42,1,1,5,0,96,5,0,5,196
180061,39.1861763435952,-84.4082361017668,3,69,0,0,58,0,2,12,0,183,16,0,0,343
190006,39.0624288255759,-84.4104953107068,0,0,0,0,3,0,0,1,0,14,0,0,0,18
190007,39.0646788264647,-84.4104953106989,0,0,0,0,1,0,0,0,0,4,0,0,0,5
190009,39.0691788282413,-84.4104953106832,0,0,0,0,1,0,0,0,0,6,0,0,0,7
190010,39.0714288291291,-84.4104953106754,0,0,0,0,0,0,2,1,0,10,0,0,0,13
190011,39.0736788300165,-84.4104953106676,0,0,0,0,1,0,0,0,0,1,0,0,0,2
190016,39.0849288344488,-84.4104953106284,0,0,0,0,23,0,1,20,0,12,1,0,0,57
190017,39.0871788353342,-84.4104953106206,0,1,0,0,3,0,1,5,0,33,0,0,0,43
190018,39.0894288362193,-84.4104953106127,0,4,0,0,3,0,0,1,0,15,4,0,0,27
190029,39.1141788459338,-84.4104953105265,0,0,0,0,0,0,0,1,0,0,0,0,0,1
190030,39.1164288468149,-84.4104953105187,0,0,0,1,5,0,0,4,0,1,0,0,0,11
190032,39.1209288485762,-84.410495310503,0,0,0,0,2,0,0,1,0,0,0,0,1,4
190033,39.1231788494563,-84.4104953104951,0,23,0,0,12,0,0,32,0,0,0,0,0,67
190034,39.1254288503361,-84.4104953104873,0,0,0,0,3,0,0,3,0,0,0,0,0,6
190035,39.1276788512156,-84.4104953104795,0,4,1,0,53,1,0,15,0,1,1,0,5,81
190036,39.1299288520948,-84.4104953104716,0,0,0,0,1,0,0,0,0,2,0,0,0,3
190037,39.1321788529736,-84.4104953104638,0,0,0,0,2,0,0,0,0,0,0,0,0,2
190040,39.138928855608,-84.4104953104402,0,3,0,0,5,0,2,3,0,24,0,0,0,37
190041,39.1411788564855,-84.4104953104324,0,2,0,0,12,1,2,11,0,129,3,2,0,162
190042,39.1434288573627,-84.4104953104246,0,1,0,0,14,0,1,22,0,61,0,0,0,99
190043,39.1456788582395,-84.4104953104167,0,0,0,0,5,0,0,7,0,55,0,0,0,67
190044,39.147928859116,-84.4104953104089,0,1,0,0,5,0,0,12,0,10,1,0,0,29
190045,39.1501788599921,-84.410495310401,0,1,0,0,7,0,0,6,0,110,0,0,0,124
190046,39.1524288608679,-84.4104953103932,2,3,0,0,24,0,3,7,0,93,2,1,2,137
190047,39.1546788617434,-84.4104953103854,4,8,0,0,22,2,0,7,0,42,1,1,0,87
190049,39.1591788634934,-84.4104953103697,0,2,2,0,20,1,6,7,0,105,2,0,1,146
190050,39.1614288643679,-84.4104953103618,0,3,0,0,55,2,2,18,1,90,6,0,0,177
190051,39.1636788652421,-84.410495310354,0,4,0,0,18,5,1,17,1,94,5,0,0,145
190052,39.1659288661159,-84.4104953103461,0,1,0,0,3,0,0,0,0,0,0,0,0,4
190053,39.1681788669894,-84.4104953103383,0,0,0,2,4,0,0,0,0,0,1,0,0,7
190056,39.1749288696079,-84.4104953103148,0,1,0,0,15,0,0,9,0,89,7,0,0,121
190057,39.17717887048,-84.4104953103069,0,5,0,0,19,2,0,6,0,112,9,1,0,154
190058,39.1794288713519,-84.4104953102991,0,13,0,0,15,2,3,0,0,102,2,1,0,138
190059,39.1816788722234,-84.4104953102912,0,1,0,0,5,0,0,0,0,0,0,0,0,6
190060,39.1839288730946,-84.4104953102834,1,49,0,0,54,0,4,5,2,146,30,0,0,291
190061,39.1861788739654,-84.4104953102756,0,77,0,0,100,5,3,20,0,198,11,0,1,415
190062,39.1884288748359,-84.4104953102677,1,51,0,0,60,2,6,21,0,108,15,0,0,264
200005,39.0601813091555,-84.4127545193946,0,2,0,0,3,1,0,0,0,16,0,0,0,22
200008,39.0669313119448,-84.4127545193706,0,0,0,0,0,0,0,0,0,3,0,0,0,3
200010,39.0714313138027,-84.4127545193545,0,0,0,0,0,0,0,0,0,3,0,0,0,3
200011,39.0736813147311,-84.4127545193465,0,0,1,0,3,0,0,2,0,0,0,0,0,6
200012,39.0759313156592,-84.4127545193385,0,0,0,0,1,0,0,6,0,2,0,0,0,9
200013,39.0781813165869,-84.4127545193305,0,0,0,0,0,0,1,0,0,7,0,0,0,8
200015,39.0826813184413,-84.4127545193145,0,0,0,0,2,0,0,0,0,3,0,0,0,5
200016,39.084931319368,-84.4127545193064,0,1,0,0,6,0,0,14,1,3,2,0,0,27
200017,39.0871813202943,-84.4127545192984,0,3,0,0,5,0,0,6,0,18,16,1,1,50
200018,39.0894313212203,-84.4127545192904,0,0,0,0,0,0,0,0,0,4,0,0,0,4
200030,39.1164313323049,-84.4127545191942,0,0,0,1,1,0,0,1,0,0,0,0,0,3
200031,39.1186813332264,-84.4127545191862,0,0,0,0,11,0,0,52,0,0,1,0,0,64
200032,39.1209313341475,-84.4127545191782,0,24,0,0,75,10,0,49,0,212,9,0,4,383
200033,39.1231813350683,-84.4127545191701,0,6,0,0,11,1,1,5,0,44,2,0,0,70
200034,39.1254313359887,-84.4127545191621,0,2,1,0,29,0,0,14,1,24,5,0,0,76
200035,39.1276813369088,-84.4127545191541,0,4,0,0,31,0,0,21,1,65,4,1,0,127
200036,39.1299313378285,-84.4127545191461,0,1,0,0,5,0,0,10,0,48,3,0,0,67
200037,39.1321813387479,-84.4127545191381,0,0,0,0,4,0,0,0,0,0,0,0,0,4
200040,39.1389313415039,-84.412754519114,0,0,0,0,2,0,0,2,0,9,0,0,0,13
200041,39.1411813424219,-84.412754519106,1,2,0,0,18,1,2,18,0,163,1,1,0,207
200042,39.1434313433395,-84.412754519098,0,4,0,0,7,0,0,7,0,71,1,0,0,90
200043,39.1456813442568,-84.41275451909,0,0,0,0,1,0,2,5,0,5,0,0,0,13
200045,39.1501813460904,-84.4127545190739,0,0,0,0,9,0,1,6,0,85,1,0,0,102
200046,39.1524313470066,-84.4127545190659,0,2,0,0,35,4,2,21,1,98,1,0,0,164
200047,39.1546813479225,-84.4127545190579,0,3,2,0,34,3,0,16,0,114,4,0,0,176
200049,39.1591813497533,-84.4127545190418,0,5,0,0,8,0,0,2,1,53,1,0,0,70
200050,39.1614313506681,-84.4127545190338,0,1,0,4,23,1,0,13,1,86,1,0,0,130
200051,39.1636813515826,-84.4127545190258,0,0,0,0,11,2,1,4,0,27,0,0,0,45
200052,39.1659313524968,-84.4127545190178,0,1,0,0,3,0,0,0,0,0,0,0,0,4
200053,39.1681813534106,-84.4127545190097,0,1,0,0,3,0,0,0,0,0,0,0,0,4
200056,39.17493135615,-84.4127545189857,1,0,1,0,13,0,2,13,0,127,1,0,0,158
200057,39.1771813570624,-84.4127545189776,0,2,0,0,35,0,4,15,0,161,1,0,0,218
200058,39.1794313579745,-84.4127545189696,0,25,0,0,36,0,0,20,0,91,8,0,0,180
200059,39.1816813588862,-84.4127545189616,4,43,0,0,90,1,1,18,0,158,19,0,0,334
200060,39.1839313597976,-84.4127545189536,0,64,0,0,37,3,5,13,1,179,1,0,0,303
200061,39.1861813607087,-84.4127545189456,1,44,0,0,33,0,2,12,0,156,6,0,2,256
200062,39.1884313616193,-84.4127545189375,0,19,0,0,32,1,0,8,0,28,2,0,0,90
200063,39.1906813625297,-84.4127545189295,1,19,0,0,45,0,7,19,0,248,6,0,0,345
200064,39.1929313634397,-84.4127545189215,1,13,0,0,51,6,4,51,0,161,4,1,0,292
210004,39.0579337490662,-84.4150137282404,0,0,0,0,0,0,0,0,0,7,0,0,0,7
210005,39.060183750037,-84.4150137282322,0,0,0,0,1,0,0,1,0,5,0,0,0,7
210010,39.0714337548857,-84.4150137281913,0,0,0,0,0,0,0,1,0,0,0,0,0,1
210011,39.0736837558544,-84.4150137281832,0,0,0,0,6,0,0,1,0,4,1,0,0,12
210013,39.0781837577906,-84.4150137281668,0,0,0,0,2,0,0,4,0,0,0,0,0,6
210014,39.0804337587582,-84.4150137281586,0,0,0,0,0,0,0,0,0,4,0,0,0,4
210015,39.0826837597254,-84.4150137281504,0,0,0,0,2,0,0,0,0,18,0,0,0,20
210016,39.0849337606922,-84.4150137281423,0,0,0,0,1,0,0,4,0,4,0,0,0,9
210017,39.0871837616587,-84.4150137281341,0,0,0,0,0,0,0,0,0,7,0,0,0,7
210026,39.1074337703407,-84.4150137280605,0,0,0,0,1,0,0,0,0,0,0,0,0,1
210030,39.11643377419,-84.4150137280277,0,0,0,0,23,0,0,14,0,3,1,0,0,41
210031,39.1186837751514,-84.4150137280196,2,18,0,0,109,1,3,71,0,132,4,0,2,342
210032,39.1209337761124,-84.4150137280114,2,9,0,0,112,11,5,24,0,132,15,0,0,310
210033,39.1231837770731,-84.4150137280032,1,17,0,0,34,0,0,15,0,120,3,1,0,191
210034,39.1254337780334,-84.415013727995,0,5,0,0,16,1,0,4,0,58,3,0,1,88
210035,39.1276837789934,-84.4150137279868,0,0,1,0,35,1,5,49,0,169,1,4,0,265
210036,39.129933779953,-84.4150137279787,0,2,0,0,21,0,0,12,0,47,4,0,0,86
210037,39.1321837809122,-84.4150137279705,0,8,0,0,4,0,0,1,0,4,1,0,3,21
210039,39.1366837828296,-84.4150137279541,0,0,0,0,1,1,0,0,0,10,0,0,0,12
210040,39.1389337837877,-84.4150137279459,1,13,0,0,13,1,0,1,1,55,1,3,0,89
210041,39.1411837847455,-84.4150137279377,0,2,0,0,34,4,4,32,1,178,2,0,0,257
210042,39.1434337857029,-84.4150137279295,0,1,0,3,20,0,1,14,1,27,2,0,0,69
210043,39.14568378666,-84.4150137279214,0,0,0,1,2,0,0,7,0,0,1,0,0,11
210046,39.152433789529,-84.4150137278968,0,0,0,0,1,0,0,0,0,12,0,0,0,13
210047,39.1546837904846,-84.4150137278886,0,4,0,0,30,1,3,8,0,93,7,1,2,149
210048,39.1569337914398,-84.4150137278804,0,3,0,0,6,1,0,0,0,0,0,0,0,10
210049,39.1591837923947,-84.4150137278722,0,0,0,0,6,0,0,0,0,0,0,0,0,6
210050,39.1614337933492,-84.4150137278641,0,2,0,0,22,0,0,4,0,0,0,0,0,28
210051,39.1636837943034,-84.4150137278559,0,0,0,0,9,4,0,6,0,0,0,0,0,19
210052,39.1659337952572,-84.4150137278477,1,5,1,0,48,0,1,22,0,42,8,1,0,129
210053,39.1681837962106,-84.4150137278395,1,7,0,0,32,6,0,4,0,81,4,0,1,136
210056,39.1749337990687,-84.415013727815,0,1,0,0,17,0,2,30,0,35,3,2,2,92
210057,39.1771838000207,-84.4150137278068,0,4,0,0,31,2,2,20,0,111,1,1,0,172
210058,39.1794338009723,-84.4150137277986,2,19,1,1,39,8,0,21,0,64,4,3,0,162
210059,39.1816838019235,-84.4150137277904,0,40,1,0,65,0,1,20,0,105,17,0,0,249
210060,39.1839338028744,-84.4150137277822,1,57,0,0,61,2,1,23,0,175,7,2,2,331
210061,39.186183803825,-84.415013727774,4,81,0,0,92,4,3,21,0,254,9,0,0,468
210062,39.1884338047751,-84.4150137277658,0,29,0,2,77,3,3,22,1,67,2,0,2,208
210063,39.1906838057249,-84.4150137277576,1,8,0,0,41,1,2,3,0,169,6,0,0,231
210064,39.1929338066744,-84.4150137277495,0,13,0,0,24,0,2,9,1,74,3,0,2,128
220004,39.0579361463211,-84.417272937233,0,2,0,0,3,0,1,3,0,18,0,0,0,27
220005,39.0601861473315,-84.4172729372247,0,0,0,0,0,0,0,1,0,0,0,0,0,1
220010,39.0714361523781,-84.417272937183,0,0,0,0,2,0,0,2,0,1,0,0,0,5
220011,39.0736861533863,-84.4172729371747,0,0,0,0,1,0,0,0,0,0,0,0,0,1
220015,39.0826861574152,-84.4172729371414,0,0,0,0,12,0,0,11,0,0,0,0,0,23
220016,39.0849361584215,-84.4172729371331,0,0,0,0,4,0,0,1,0,1,0,0,0,6
220028,39.1119361704677,-84.4172729370331,0,0,0,0,0,0,0,0,0,1,0,0,0,1
220029,39.1141861714691,-84.4172729370248,0,0,0,0,0,0,0,2,0,0,0,0,0,2
220030,39.1164361724701,-84.4172729370165,0,1,0,0,0,0,0,2,0,0,0,0,0,3
220031,39.1186861734707,-84.4172729370081,0,0,0,0,1,0,0,1,0,0,0,0,0,2
220032,39.120936174471,-84.4172729369998,0,2,1,0,83,2,1,90,0,55,3,1,0,238
220033,39.1231861754708,-84.4172729369915,0,5,2,0,39,0,0,26,0,68,1,0,1,142
220034,39.1254361764704,-84.4172729369831,0,3,0,0,17,0,1,20,0,93,0,0,0,134
220035,39.1276861774695,-84.4172729369748,0,4,1,0,44,3,1,26,2,103,3,4,1,192
220036,39.1299361784682,-84.4172729369665,0,2,0,0,13,0,0,17,0,66,0,1,0,99
220037,39.1321861794666,-84.4172729369582,0,4,0,0,12,1,1,14,0,108,0,0,1,141
220038,39.1344361804646,-84.4172729369498,0,3,0,0,8,0,0,9,0,42,1,0,0,63
220039,39.1366861814622,-84.4172729369415,0,1,0,0,6,1,2,4,0,105,0,0,1,120
220040,39.1389361824595,-84.4172729369332,0,3,2,0,17,0,2,12,0,118,7,0,0,161
220041,39.1411861834563,-84.4172729369248,0,11,1,0,34,3,7,49,2,156,4,3,0,270
220042,39.1434361844528,-84.4172729369165,0,16,1,0,15,3,0,21,0,54,2,0,0,112
220045,39.15018618744,-84.4172729368915,0,0,0,0,4,0,2,26,0,42,5,0,0,79
220046,39.152436188435,-84.4172729368832,0,5,2,0,13,1,2,12,0,139,4,0,0,178
220047,39.1546861894296,-84.4172729368748,3,11,0,0,28,0,3,7,0,109,15,1,0,177
220048,39.1569361904238,-84.4172729368665,0,1,0,0,8,0,0,2,0,46,2,0,0,59
220049,39.1591861914176,-84.4172729368582,0,2,0,0,35,0,2,16,0,102,2,0,1,160
220050,39.1614361924111,-84.4172729368498,0,0,0,0,13,0,0,4,0,1,1,0,0,19
220051,39.1636861934042,-84.4172729368415,0,0,0,0,0,0,0,1,0,0,0,0,0,1
220052,39.1659361943969,-84.4172729368332,0,7,0,0,44,5,1,21,0,115,18,0,0,211
220053,39.1681861953892,-84.4172729368248,2,13,0,0,37,0,3,6,0,263,7,0,1,332
220057,39.1771861993548,-84.4172729367915,2,18,0,0,44,6,10,21,1,238,5,1,12,358
220058,39.1794362003452,-84.4172729367831,0,5,1,0,23,2,1,6,0,19,0,0,0,57
220059,39.1816862013353,-84.4172729367748,0,11,0,0,16,1,1,0,0,16,0,0,0,45
220060,39.183936202325,-84.4172729367665,0,23,0,0,19,0,1,4,0,34,0,1,0,82
220061,39.1861862033143,-84.4172729367582,1,75,0,0,70,9,2,22,0,244,3,0,2,428
220062,39.1884362043033,-84.4172729367498,1,20,1,0,35,2,1,6,0,87,8,0,2,163
220063,39.1906862052918,-84.4172729367415,0,18,0,0,38,0,7,4,0,168,8,0,0,243
220064,39.19293620628,-84.4172729367331,0,14,0,0,14,1,0,5,0,77,6,0,0,117
230004,39.0579384999897,-84.4195321463776,0,1,0,0,3,0,0,1,0,5,0,0,0,10
230005,39.060188501039,-84.4195321463691,0,0,0,0,5,0,0,0,0,0,0,0,0,5
230010,39.0714385062798,-84.4195321463268,0,0,0,0,1,0,0,0,0,0,0,0,0,1
230011,39.0736885073268,-84.4195321463184,0,0,0,0,1,0,0,3,0,0,0,0,0,4
230012,39.0759385083734,-84.4195321463099,0,0,0,0,0,0,0,1,0,0,0,0,0,1
230014,39.0804385104655,-84.419532146293,0,0,0,0,3,0,0,2,0,0,0,0,0,5
230015,39.0826885115109,-84.4195321462845,0,0,0,0,22,0,1,22,0,0,1,0,0,46
230016,39.0849385125559,-84.4195321462761,0,0,0,0,1,0,0,1,0,0,0,0,0,2
230027,39.1096885240254,-84.419532146183,0,0,0,0,0,0,0,3,0,0,0,0,0,3
230028,39.1119385250657,-84.4195321461745,0,0,0,0,2,0,0,2,0,0,1,0,0,5
230029,39.1141885261057,-84.419532146166,0,1,0,0,1,0,0,0,0,2,0,0,0,4
230030,39.1164385271452,-84.4195321461576,1,17,0,0,21,1,0,0,0,36,4,0,1,81
230031,39.1186885281844,-84.4195321461491,0,7,1,2,22,1,0,7,0,24,1,1,0,66
230032,39.1209385292231,-84.4195321461407,0,0,0,0,33,0,0,50,0,1,0,0,0,84
230033,39.1231885302615,-84.4195321461322,0,1,1,0,22,0,0,22,0,61,3,1,0,111
230034,39.1254385312994,-84.4195321461237,0,4,0,0,21,1,1,8,0,65,2,0,0,102
230035,39.127688532337,-84.4195321461153,0,7,0,0,19,1,0,6,0,114,9,0,0,156
230036,39.1299385333742,-84.4195321461068,0,4,0,0,11,0,1,8,0,55,0,1,0,80
230037,39.132188534411,-84.4195321460983,0,4,1,0,15,0,1,10,0,108,2,1,0,142
230038,39.1344385354475,-84.4195321460899,1,16,0,0,14,0,1,11,0,125,1,0,0,169
230039,39.1366885364835,-84.4195321460814,0,6,0,0,16,4,5,10,0,134,8,1,0,184
230040,39.1389385375191,-84.4195321460729,0,3,1,0,20,0,0,6,2,56,0,0,0,88
230041,39.1411885385543,-84.4195321460645,1,18,0,4,49,5,5,25,0,155,2,2,0,266
230042,39.1434385395892,-84.419532146056,0,1,0,0,6,1,2,3,0,116,0,0,0,129
230043,39.1456885406236,-84.4195321460476,0,2,0,0,6,3,1,0,0,45,0,0,1,58
230044,39.1479385416577,-84.4195321460391,0,2,0,0,0,0,0,0,0,2,0,0,0,4
230045,39.1501885426913,-84.4195321460306,1,8,0,0,11,0,4,9,0,107,4,0,0,144
230046,39.1524385437246,-84.4195321460221,0,6,0,0,22,3,1,11,0,135,6,0,0,184
230047,39.1546885447575,-84.4195321460137,2,12,0,0,54,3,8,24,1,106,7,0,0,217
230048,39.15693854579,-84.4195321460052,8,9,0,0,11,3,0,7,0,75,4,1,1,119
230049,39.1591885468221,-84.4195321459968,2,9,3,0,73,5,2,22,5,112,6,0,1,240
230050,39.1614385478538,-84.4195321459883,3,6,0,0,41,0,0,18,2,11,1,0,0,82
230051,39.1636885488851,-84.4195321459798,0,0,0,0,10,0,0,7,0,0,0,0,0,17
230057,39.1771885550648,-84.419532145929,0,2,0,0,17,0,0,3,1,125,3,0,0,151
230058,39.1794385560933,-84.4195321459205,1,1,0,0,29,2,1,11,0,136,1,0,0,182
230059,39.1816885571215,-84.4195321459121,1,18,0,0,19,3,0,11,1,58,4,0,0,115
230060,39.1839385581493,-84.4195321459036,0,25,1,0,26,18,1,9,0,139,2,1,0,222
230061,39.1861885591767,-84.4195321458951,4,34,0,0,78,2,2,2,0,71,0,0,2,195
230062,39.1884385602037,-84.4195321458866,0,3,1,0,9,0,3,4,0,82,2,0,0,104
230063,39.1906885612303,-84.4195321458782,0,11,0,0,31,4,1,13,0,121,5,0,0,186
230064,39.1929385622565,-84.4195321458697,0,0,0,0,11,7,1,2,0,107,0,0,0,128
240003,39.055690808984,-84.42179135568,0,1,0,0,2,0,0,0,0,0,0,0,0,3
240005,39.0601908111594,-84.4217913556628,0,0,0,0,21,0,0,5,0,0,0,0,0,26
240006,39.0624408122465,-84.4217913556542,0,0,0,0,2,0,0,0,1,0,0,0,0,3
240007,39.0646908133332,-84.4217913556457,0,1,0,0,2,0,0,1,0,8,0,0,0,12
240010,39.0714408165909,-84.4217913556199,0,0,0,0,8,0,1,20,0,2,0,0,0,31
240012,39.0759408187606,-84.4217913556028,0,0,0,0,1,0,0,2,0,0,0,0,0,3
240013,39.0781908198449,-84.4217913555942,0,0,0,0,0,0,0,2,0,0,0,0,0,2
240014,39.0804408209288,-84.4217913555856,0,0,0,0,1,0,0,2,0,1,0,0,0,4
240015,39.0826908220122,-84.4217913555771,0,0,0,0,4,0,0,8,0,1,0,0,0,13
240016,39.0849408230953,-84.4217913555685,0,0,0,0,6,0,0,5,0,0,0,0,0,11
240017,39.0871908241779,-84.4217913555599,0,0,0,0,1,0,0,0,0,0,0,0,0,1
240020,39.0939408274234,-84.4217913555341,0,0,0,0,0,0,0,0,0,2,0,0,0,2
240026,39.1074408339034,-84.4217913554827,0,0,0,0,42,0,0,2,0,2,0,0,0,46
240027,39.109690834982,-84.4217913554741,0,0,0,0,2,0,0,0,0,6,0,0,0,8
240028,39.1119408360602,-84.4217913554655,0,3,0,0,11,2,0,1,0,32,0,0,0,49
240029,39.114190837138,-84.4217913554569,2,55,0,0,42,1,1,6,0,83,7,1,0,198
240030,39.1164408382153,-84.4217913554483,0,1,0,0,8,0,0,8,0,24,0,0,0,41
240031,39.1186908392923,-84.4217913554398,0,2,0,0,5,0,1,1,0,17,11,0,0,37
240032,39.1209408403688,-84.4217913554312,0,0,0,0,5,0,0,4,0,0,0,0,0,9
240033,39.123190841445,-84.4217913554226,5,3,0,0,8,0,0,2,0,36,3,0,0,57
240034,39.1254408425207,-84.421791355414,0,15,3,0,24,0,0,14,0,111,4,0,0,171
240035,39.127690843596,-84.4217913554054,0,0,0,0,10,3,1,13,0,118,0,0,0,145
240036,39.129940844671,-84.4217913553968,0,3,1,0,22,0,1,9,0,90,1,0,0,127
240037,39.1321908457455,-84.4217913553882,0,3,2,0,36,0,3,22,1,96,3,0,4,170
240038,39.1344408468196,-84.4217913553796,0,49,1,0,43,1,1,24,0,58,0,0,10,187
240039,39.1366908478933,-84.4217913553711,9,47,1,0,53,6,2,20,2,66,6,1,7,220
240040,39.1389408489666,-84.4217913553625,0,0,0,0,18,1,0,14,0,40,2,2,0,77
240041,39.1411908500395,-84.4217913553539,1,5,0,2,22,0,1,19,1,22,2,0,0,75
240042,39.143440851112,-84.4217913553453,0,4,1,0,60,2,0,49,0,91,3,3,0,213
240043,39.1456908521841,-84.4217913553367,2,7,1,1,58,4,1,15,2,147,4,1,2,245
240044,39.1479408532558,-84.4217913553281,0,1,0,0,29,2,1,8,0,115,2,0,0,158
240045,39.150190854327,-84.4217913553196,1,12,2,0,33,2,0,22,3,142,6,0,0,223
240046,39.1524408553979,-84.421791355311,2,6,1,0,58,0,4,64,5,170,2,0,1,313
240047,39.1546908564684,-84.4217913553024,2,7,2,0,53,7,1,54,4,171,7,0,0,308
240048,39.1569408575384,-84.4217913552938,0,0,0,0,29,2,0,62,2,23,0,0,2,120
240049,39.1591908586081,-84.4217913552852,0,0,2,1,63,0,0,34,6,0,1,0,0,107
240050,39.1614408596773,-84.4217913552766,0,3,0,0,44,2,0,34,2,17,11,0,1,114
240051,39.1636908607461,-84.421791355268,1,5,0,6,42,2,0,57,0,8,2,0,0,123
240052,39.1659408618146,-84.4217913552594,0,1,1,0,22,0,0,13,5,0,0,0,0,42
240057,39.1771908671506,-84.4217913552165,0,0,0,0,0,0,0,2,0,2,0,0,0,4
240058,39.1794408682166,-84.4217913552079,0,1,0,0,20,0,1,17,0,82,2,2,0,125
240059,39.1816908692822,-84.4217913551993,0,16,1,0,30,5,1,18,1,140,9,2,0,223
240060,39.1839408703473,-84.4217913551907,18,40,0,0,58,2,0,6,1,124,2,0,0,251
240061,39.1861908714121,-84.4217913551822,1,3,0,0,23,1,1,3,0,63,4,0,0,99
240062,39.1884408724765,-84.4217913551736,0,0,1,0,2,0,0,4,1,49,0,0,0,57
240063,39.1906908735404,-84.421791355165,0,0,0,0,5,0,3,7,0,69,1,0,0,85
240064,39.192940874604,-84.4217913551564,0,0,0,0,4,0,0,5,0,36,0,0,0,45
250004,39.0579430765678,-84.4240505651117,0,1,0,0,0,0,0,0,0,0,0,0,0,1
250005,39.0601930776927,-84.424050565103,0,0,0,0,0,0,0,1,0,0,0,0,0,1
250006,39.0624430788173,-84.4240505650943,0,4,0,3,3,0,0,3,0,3,0,0,0,16
250007,39.0646930799414,-84.4240505650856,0,26,1,5,72,0,2,25,2,106,0,0,0,239
250008,39.0669430810651,-84.4240505650769,0,2,0,0,18,0,1,15,0,29,1,0,0,66
250009,39.0691930821884,-84.4240505650683,0,0,0,0,8,0,1,12,0,10,0,0,0,31
250010,39.0714430833113,-84.4240505650596,0,0,0,0,1,0,0,3,0,0,0,0,0,4
250011,39.0736930844337,-84.4240505650509,0,1,0,0,4,0,0,9,0,0,0,0,0,14
250017,39.0871930911596,-84.4240505649988,0,0,0,3,2,0,0,13,0,0,0,1,0,19
250018,39.0894430922791,-84.4240505649901,0,0,0,0,3,0,0,2,0,0,0,0,0,5
250019,39.0916930933982,-84.4240505649814,0,0,0,0,0,0,0,0,0,1,0,0,0,1
250021,39.0961930956351,-84.424050564964,0,0,0,2,0,0,0,0,0,0,0,0,0,2
250027,39.1096931023358,-84.4240505649119,1,7,0,0,15,0,0,1,0,35,5,1,0,65
250028,39.1119431034511,-84.4240505649032,2,19,0,0,69,7,2,11,0,129,4,2,0,245
250030,39.1164431056805,-84.4240505648859,0,0,0,0,1,0,0,0,0,6,0,0,0,7
250031,39.1186931067945,-84.4240505648771,0,0,0,0,4,0,1,0,0,21,1,0,0,27
250032,39.1209431079081,-84.4240505648685,0,1,0,0,3,0,0,2,0,9,1,0,0,16
250033,39.1231931090214,-84.4240505648598,1,1,0,0,10,0,1,14,0,73,0,0,0,100
250034,39.1254431101341,-84.4240505648511,0,3,1,0,15,1,2,16,0,103,2,1,0,144
250035,39.1276931112465,-84.4240505648424,0,3,0,0,37,1,1,21,1,196,2,1,0,263
250036,39.1299431123585,-84.4240505648337,0,10,0,0,21,5,3,14,0,182,2,0,0,237
250037,39.13219311347,-84.424050564825,0,1,0,0,9,0,1,13,0,41,0,0,0,65
250038,39.1344431145811,-84.4240505648163,1,7,1,0,44,3,3,17,0,106,0,2,2,186
250039,39.1366931156918,-84.4240505648076,0,6,0,0,10,0,2,6,0,97,0,0,0,121
250040,39.138943116802,-84.4240505647989,0,5,2,1,26,1,4,11,0,79,4,1,0,134
250041,39.1411931179119,-84.4240505647903,0,6,1,0,111,1,1,29,1,73,2,1,0,226
250042,39.1434431190213,-84.4240505647816,0,1,0,0,27,1,0,34,1,86,3,0,0,153
250043,39.1456931201303,-84.4240505647729,11,7,0,2,35,1,1,24,0,127,9,0,0,217
250044,39.1479431212389,-84.4240505647642,0,8,0,0,19,0,1,2,0,103,3,0,0,136
250045,39.1501931223471,-84.4240505647555,1,12,0,0,23,0,1,23,0,134,0,1,0,195
250046,39.1524431234548,-84.4240505647468,0,18,0,0,65,1,0,48,2,217,8,2,0,361
